Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25	X26	Y26	Flag26	X27	Y27	Flag27	X28	Y28	Flag28	X29	Y29	Flag29	X30	Y30	Flag30	X31	Y31	Flag31	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X35	Y35	Flag35	X36	Y36	Flag36	X37	Y37	Flag37	X38	Y38	Flag38	X39	Y39	Flag39	X40	Y40	Flag40	X41	Y41	Flag41	X42	Y42	Flag42	X43	Y43	Flag43	X44	Y44	Flag44	X45	Y45	Flag45	X46	Y46	Flag46	X47	Y47	Flag47	X48	Y48	Flag48	X49	Y49	Flag49	X50	Y50	Flag50	X51	Y51	Flag51	X52	Y52	Flag52	X53	Y53	Flag53	X54	Y54	Flag54	X55	Y55	Flag55	X56	Y56	Flag56	X57	Y57	Flag57	X58	Y58	Flag58	X59	Y59	Flag59	X60	Y60	Flag60	X61	Y61	Flag61	X62	Y62	Flag62	X63	Y63	Flag63	X64	Y64	Flag64	X65	Y65	Flag65	X66	Y66	Flag66	X67	Y67	Flag67	X68	Y68	Flag68	X69	Y69	Flag69	X70	Y70	Flag70	X71	Y71	Flag71
Tracks 1 to 71
42	196.51271	7.237288	 	1029.5836	19.461876	 	647.7982	32.973682	 	174.56477	35.145077	 	1436.576	62.445652	 	 	 	 	1247.91	123.17131	 	303.9844	161.72208	 	410.56494	170.0065	 	1410.1372	210.09035	 	630.5696	210.1927	 	839.56616	235.8959	 	440.3916	283.33026	 	61.25472	307.98114	 	890.76044	327.60077	 	855.2176	356.67276	 	965.5205	384.69116	 	487.63596	407.49216	 	118.269356	440.1313	 	622.4775	444.53046	 	302.2945	458.36758	 	570.9049	464.30215	 	1139.0	496.92648	 	974.0333	516.74	 	1065.1134	521.7185	 	1312.3495	541.79236	 	439.21606	543.6122	 	992.576	572.14233	 	269.48962	572.8938	*	268.72806	576.7456	*	105.74029	614.38837	 	674.8685	719.39	 	598.6332	736.9661	 	1185.1337	740.07983	 	656.0232	789.0325	 	1346.749	789.52106	 	702.8893	824.1661	 	608.4132	921.20404	 	1061.6577	943.4501	 	1318.2465	964.66907	 	49.617775	978.97546	 	387.2002	966.5689	 	154.87198	984.24396	 	814.8856	982.387	 	842.1619	1033.7563	 	78.78169	67.04929	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
43	197.15546	7.2016807	 	1029.7379	19.901245	 	648.18097	32.816917	 	175.03746	34.657623	 	1436.6742	62.16854	 	 	 	 	1248.3071	122.9225	 	304.65704	162.3773	 	410.52866	169.90974	 	1410.394	209.5894	 	630.7831	210.08794	 	839.9575	235.5625	 	440.23386	282.9637	 	61.529884	307.7069	 	890.99146	327.51395	 	855.4413	356.40213	 	966.01086	384.60403	 	487.98892	407.24445	 	119.1932	440.02783	 	622.7326	444.16492	 	302.65076	458.13348	 	571.0704	464.15356	 	1139.1284	496.60135	 	974.58606	516.48737	 	1064.7543	521.5932	 	1312.5125	541.5549	 	439.74408	543.0928	 	992.76807	571.961	 	269.79156	572.789	*	268.9138	576.569	*	106.10437	614.1966	 	675.1286	719.1419	 	599.19037	736.6482	 	1185.2443	739.90985	 	656.3065	788.5197	 	1347.3163	789.1805	 	702.9855	823.9889	 	608.5504	921.3943	 	1062.2003	943.24585	 	1318.4346	964.22003	 	50.40235	978.27313	 	387.51852	966.2537	 	155.13495	984.2612	 	815.1299	982.1802	 	842.4346	1033.3676	 	79.425	65.5375	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	196.38362	7.198276	 	1029.3842	19.822378	 	647.9009	32.683006	 	175.12404	34.909206	 	1436.4948	62.272488	 	 	 	 	1248.1241	122.92299	 	303.96466	162.2197	 	410.3652	169.92174	 	1410.1249	209.58772	 	630.7178	210.22362	 	839.67676	235.3102	 	440.366	283.078	 	61.083332	307.79166	 	890.9899	327.331	 	855.1606	356.50995	 	965.7212	384.419	 	487.6767	407.13742	 	118.65957	439.92526	 	622.46533	443.984	 	302.61548	457.98776	 	570.8976	464.256	 	1138.9347	496.38934	 	973.9092	516.35425	 	1064.9297	521.60156	 	1312.2775	541.53375	 	439.5422	543.1104	 	992.3889	571.68317	 	269.69797	572.59393	*	268.78333	576.48334	*	105.59732	614.3297	 	674.989	719.152	 	599.1029	736.8705	 	1185.2455	739.7132	 	655.98047	788.7012	 	1346.9225	789.1873	 	702.9948	823.6903	 	608.55597	921.29083	 	1062.0957	943.15845	 	1318.0819	964.274	 	49.785923	978.59973	 	387.14325	966.1137	 	154.76297	984.1124	 	814.84625	982.2299	 	842.1463	1033.0728	 	79.0	65.513885	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	197.42017	7.0840335	 	1029.7098	19.724165	 	647.9706	32.872547	 	175.078	34.758312	 	1436.6813	62.054947	 	 	 	 	1248.2968	122.88347	 	304.23392	161.88713	 	410.53885	169.8626	 	1410.2411	209.41185	 	630.6896	210.0906	 	839.8353	235.34067	 	440.50806	282.70566	 	61.01276	307.55338	 	891.09937	327.1071	 	855.3711	356.3876	 	965.8005	384.0787	 	488.18146	407.1462	 	118.770226	439.78986	 	622.6293	443.82587	 	302.6961	458.26913	 	571.0979	464.29968	 	1139.2262	496.1703	 	974.3834	516.342	 	1065.1722	521.4664	 	1312.3789	541.46344	 	439.91086	543.0654	 	992.42535	571.70746	 	269.74612	572.4093	*	268.9386	576.2544	*	106.0649	614.25964	 	675.383	718.86975	 	599.28827	736.39105	 	1185.3369	739.5269	 	656.36383	788.55035	 	1347.2166	789.0865	 	703.0156	823.71875	 	610.7438	924.43066	 	1062.0404	943.00336	 	1318.419	964.03485	 	50.528507	978.087	 	387.12268	965.78625	 	154.7128	984.2751	 	814.93933	981.98816	 	842.36383	1032.874	 	78.98387	66.69355	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	197.04936	7.0193133	 	1029.8923	19.5622	 	648.24194	32.631184	 	175.08594	34.414062	 	1436.7686	61.557144	 	 	 	 	1248.4829	122.66572	 	303.9477	161.3597	 	410.97153	169.40219	 	1410.27	209.25757	 	630.5791	209.75926	 	840.07776	234.76436	 	440.78217	282.59128	 	61.043327	307.43677	 	891.14343	326.76465	 	855.6844	355.87543	 	965.94464	384.03796	 	488.30966	407.07626	 	118.79356	439.6066	 	622.74146	443.77823	 	302.97165	457.9108	 	571.3193	463.64758	 	1139.946	496.12534	 	974.61084	515.966	 	1064.5677	521.47455	 	1312.4974	541.32355	 	439.87814	542.8319	 	992.64667	571.1533	 	270.04593	572.16583	*	269.07144	576.0536	*	106.64005	614.06757	 	675.6315	718.57074	 	599.49756	736.45325	 	1185.0283	739.1518	 	656.3807	788.2636	 	1347.3875	788.9084	 	702.993	823.40173	 	608.2708	921.34076	 	1062.2666	942.74805	 	1318.5568	963.84326	 	50.341328	978.07715	 	387.2724	965.6306	 	155.12807	983.9	 	815.10815	981.7402	 	842.5078	1032.6643	 	78.902596	65.85065	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	196.20796	7.0929203	 	1029.8926	19.404684	 	648.13873	32.454838	 	174.95932	34.150917	 	1436.7632	61.47076	 	 	 	 	1248.469	122.456375	 	303.86978	161.32552	 	410.97144	169.16618	 	1410.2944	209.24759	 	630.50507	209.8916	 	840.2869	234.72858	 	440.91544	282.55844	 	61.11205	307.45422	 	891.0388	326.82806	 	855.5692	356.03873	 	965.81506	384.0188	 	488.32254	406.90674	 	118.781075	439.268	 	622.8505	443.87567	 	302.97427	457.7239	 	571.2754	463.84598	 	1139.9381	495.90952	 	974.7398	515.71936	 	1064.9595	521.6802	 	1312.48	541.082	 	440.078	542.85516	 	992.74365	571.40436	 	270.0192	572.032	*	269.1182	576.0091	*	106.22616	614.22125	 	675.6441	718.346	 	599.18396	736.5253	 	1185.0924	739.2323	 	656.44635	788.3495	 	1347.2549	788.9269	 	702.82697	823.4152	 	608.5683	921.4343	 	1062.3223	942.7358	 	1318.5991	963.7691	 	50.5776	977.9802	 	387.2861	965.45685	 	155.1819	983.5492	 	815.01196	981.8371	 	842.26984	1032.5302	 	78.80666	66.27333	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
48	197.33629	6.7743363	 	1029.7302	19.583595	 	648.1226	32.527718	 	175.42964	34.221104	*	1436.7941	61.241177	 	 	 	 	1248.7672	122.293884	 	304.21674	162.11946	 	410.98987	169.08406	 	1410.3073	209.06589	 	630.8647	209.71008	 	840.3072	234.63892	 	440.90207	282.4629	 	61.152073	307.4493	 	891.28503	326.55945	 	855.7191	355.72406	 	965.98663	383.7488	 	488.35117	406.61618	 	119.568565	439.3929	 	623.0046	443.67386	 	303.02414	457.4862	 	571.36676	463.53143	 	1139.861	495.95587	 	974.8634	515.88916	 	1064.6638	521.5	 	1312.6504	540.8371	 	440.07422	542.72546	 	992.636	571.0073	 	270.13358	572.0318	*	269.42856	575.8393	*	106.692215	613.9647	 	675.6397	718.19867	 	599.5	736.3573	 	1185.515	739.1489	 	656.7815	787.91077	 	1347.1888	788.8905	 	703.0282	823.25555	 	608.454	921.1676	 	1062.4503	942.66705	 	1318.4916	963.5691	 	50.46196	977.63165	 	387.42725	965.3041	 	155.18977	983.2591	 	815.20264	981.36957	 	842.6393	1032.4296	 	79.789154	65.813255	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	197.29741	6.7801723	 	1029.8021	19.577902	 	647.84717	32.65284	 	175.22774	34.125954	 	1436.7644	61.390804	 	 	 	 	1248.4807	122.527245	 	304.4572	162.40465	 	410.84067	169.20338	 	1410.229	209.19325	 	630.5747	209.97198	 	840.1097	234.72878	 	440.88718	282.4151	 	60.97796	307.41647	 	891.24884	326.38974	 	855.6559	355.8781	 	966.0666	383.9164	 	488.02835	406.71133	 	119.25425	439.52472	 	622.83466	444.10342	 	302.62756	457.75925	 	571.3333	463.515	 	1139.7882	495.9866	 	974.6071	515.8929	 	1064.7377	521.582	 	1312.3713	540.96906	 	439.85327	542.8574	 	992.5826	571.2869	 	269.9808	572.37213	*	269.1182	576.11816	*	106.52195	613.94635	 	675.4901	718.1824	 	599.34436	736.37744	 	1185.1843	739.8372	 	656.43005	788.1434	 	1347.002	788.91034	 	702.96063	823.3459	 	610.37415	924.448	 	1062.179	942.8019	 	1318.5491	963.77313	 	50.165684	977.89484	 	387.31155	965.40857	 	155.28993	983.51215	 	815.24896	981.61926	 	842.5418	1032.4427	 	78.67978	66.25281	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	581.21405	876.81836	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50	196.94872	7.0384617	 	1029.8888	19.5736	 	648.1703	32.649673	 	175.09842	34.59974	 	1436.7875	61.847305	 	 	 	 	1248.8807	122.28531	 	304.66916	162.0827	 	411.12155	169.32387	 	1410.2837	209.25206	 	630.59015	210.00084	 	840.4405	234.83452	 	440.9103	282.9433	 	61.206573	307.5751	 	891.56647	326.653	 	855.7228	356.29373	 	966.11597	383.95767	 	488.2705	407.05255	 	119.127815	439.6655	 	622.92096	444.14145	 	302.84445	457.8236	 	571.27576	464.0182	 	1140.1405	496.20306	 	974.7551	516.20154	 	1064.7051	521.2094	 	1312.4203	541.0716	 	440.2041	542.99866	 	992.6797	571.31885	 	269.9974	572.5389	*	269.2544	576.3772	*	106.475845	614.07007	 	675.58185	718.4978	 	599.5207	736.59503	 	1185.2974	739.96295	 	656.56354	788.4538	 	1347.1346	789.01624	 	702.794	823.3239	 	610.5993	924.4424	 	1062.3356	943.018	 	1318.8185	963.6435	 	50.3562	977.93945	 	387.13535	965.3496	 	155.17195	983.9903	 	815.12305	981.7644	 	842.77716	1032.6055	 	78.74324	66.08108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	581.23596	876.99005	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51	196.47437	7.111111	 	1030.0117	19.650234	 	648.1745	33.061028	 	175.27577	34.858246	 	1436.868	61.94172	 	 	 	 	1248.9097	122.38673	 	303.9271	162.0884	 	411.5217	169.3408	 	1410.3671	209.39452	 	630.67865	210.15776	 	839.8217	235.01381	 	440.9568	283.10904	 	61.329838	307.69348	 	891.5171	326.73447	 	855.7133	356.48666	 	966.0514	384.29752	 	488.06735	407.26425	 	118.65238	439.96747	 	622.78516	444.3686	 	302.929	457.9993	 	571.2203	463.95413	 	1140.0812	496.45346	 	974.86365	516.3586	 	1064.6512	521.62604	 	1312.3882	541.1181	 	440.1634	543.4018	 	992.5883	571.8503	 	270.1321	572.6788	*	269.27194	576.5175	*	106.66505	614.2015	 	675.52325	718.5553	 	599.5341	736.7195	 	1185.184	739.898	 	656.5023	788.5839	 	1347.2737	789.145	 	702.6803	823.3929	 	610.40564	924.5477	 	1062.2045	943.1795	 	1318.6168	963.73505	 	50.29867	978.174	 	387.17838	965.2985	 	155.3125	984.1042	 	815.2298	981.76465	 	842.80756	1032.6877	 	78.89561	66.54395	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	581.2464	877.1667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
52	196.7563	7.2268906	 	1030.0563	19.923729	 	647.77155	33.31457	 	175.48473	34.74682	 	1436.7312	62.245667	 	 	 	 	1248.5574	122.59185	 	304.06305	162.19427	 	411.19333	169.8343	 	1410.4355	209.87448	 	630.525	210.12604	 	839.76105	235.32121	 	440.74493	283.3158	 	60.979168	307.70602	 	891.4257	326.81268	 	855.5516	356.50333	 	965.9434	384.29874	 	487.931	407.46484	 	118.54083	440.0116	 	622.451	444.44437	 	302.63025	458.2283	 	570.9619	464.13873	 	1139.7604	496.6074	 	974.665	516.6263	 	1064.7793	521.7432	 	1312.1853	541.2348	 	440.01462	543.53894	 	992.36163	572.0089	 	269.91904	572.8933	*	269.27194	576.6579	*	106.17067	614.2789	 	675.4572	718.7511	 	599.5377	736.87714	 	1185.1912	740.47	 	656.36884	788.8993	 	1346.8849	789.3323	 	702.56055	823.5381	 	608.4906	921.35895	 	1062.1162	943.2643	 	1318.3477	963.81177	 	50.209225	978.29407	 	386.87854	965.7505	 	155.07565	984.3296	 	814.88855	981.9457	 	842.317	1033.0474	 	79.25	66.361115	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
53	197.2137	7.3091288	 	1030.12	19.938461	 	647.7203	33.4892	 	175.51276	35.32653	 	1436.7559	62.23256	 	 	 	 	1248.9019	122.84902	 	304.48038	163.17892	 	411.08746	170.00146	 	1410.1681	209.72908	 	630.50995	210.59122	 	839.9694	235.55176	 	440.8449	283.44083	 	61.24239	307.73654	 	891.3919	327.23517	 	855.613	356.8339	 	965.91956	384.54102	 	487.80975	407.46915	 	118.75625	440.65625	 	622.46295	444.77118	 	302.86688	458.35242	 	571.1951	464.29422	 	1139.952	497.03467	 	974.7276	516.8683	 	1064.8474	521.7542	 	1312.4218	541.4764	 	439.9332	543.7799	 	992.3607	572.3416	 	269.93512	573.042	*	269.19092	576.91815	*	106.49758	614.58453	 	675.57355	719.15204	 	599.4291	737.2494	 	1185.3752	740.5466	 	656.1582	789.1709	 	1346.6716	789.77435	 	702.555	823.6512	 	610.63885	924.7863	 	1062.3092	943.5887	 	1318.4661	964.39264	 	50.231224	978.4949	 	386.72388	966.03174	 	155.04434	984.33307	 	814.85547	982.0436	 	842.38153	1033.1447	 	79.488235	66.6647	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
54	196.62903	7.528226	 	1029.9266	19.835394	 	647.49567	33.66522	 	175.49742	35.09794	 	1436.6956	62.421787	 	 	 	 	1248.5776	122.772835	 	304.20837	162.6965	 	410.8401	170.03835	 	1410.0	209.98082	 	630.48175	210.598	 	839.83496	235.73856	 	440.74243	283.70605	 	61.002327	308.24652	 	891.2143	327.1615	 	855.41266	356.75534	 	965.84015	384.77744	 	487.60364	407.59973	 	118.55841	440.52182	 	622.3498	444.93347	 	302.44867	458.50833	 	570.939	464.41006	 	1139.6941	497.03592	 	974.34454	516.99744	 	1064.7479	521.35126	 	1311.9626	541.5075	 	439.70642	543.8166	 	992.257	572.55005	 	269.7455	573.0933	*	269.0614	577.1316	*	106.19324	614.7198	 	675.1484	719.2242	 	599.19525	737.35315	 	1185.4039	740.899	 	656.09436	789.1835	 	1346.608	789.91797	 	702.57404	823.69965	 	608.346	921.4838	 	1062.2758	943.45294	 	1318.0514	964.2657	 	49.949562	978.6952	 	386.75708	966.06335	 	154.79948	984.3537	 	814.54095	982.13275	 	842.2605	1033.4036	 	79.13529	66.617645	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
55	196.47531	7.467078	 	1030.0496	19.884733	 	647.5998	34.069843	 	175.5282	35.166668	 	1436.7057	62.334286	 	 	 	 	1248.8372	122.873856	 	304.4335	162.89648	 	410.9898	170.09912	 	1410.1863	210.2	 	630.3671	210.69269	 	839.6611	235.77644	 	440.73395	283.93478	 	61.069088	307.9637	 	891.2867	327.29135	 	855.5185	356.97476	 	966.03217	384.8485	 	487.69296	407.7438	 	118.24461	440.4952	 	622.2451	445.04117	 	302.54868	458.742	 	571.0525	464.4117	 	1139.6698	497.131	 	974.4873	516.8883	 	1065.0714	521.67645	 	1312.3073	541.704	 	439.67484	544.03845	 	992.35455	572.6364	 	269.85458	573.2934	*	268.9737	577.0263	*	106.02567	614.71515	 	675.0947	719.3216	 	599.34296	737.6043	 	1185.2592	740.699	 	656.0691	789.3397	 	1346.8441	789.9065	 	702.5608	823.7847	 	608.50946	921.53516	 	1062.1368	943.6527	 	1318.2129	964.56714	 	49.642647	978.90076	 	386.9067	966.11194	 	154.97644	984.22076	 	814.61676	982.3101	 	842.10535	1032.9182	 	79.24627	65.843285	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
56	196.61246	7.4558234	 	1030.188	19.787052	 	647.4087	33.823914	 	175.625	35.14541	 	1436.7057	62.282856	 	 	 	 	1248.7599	122.843925	 	304.24905	162.85884	 	410.9862	170.05298	 	1410.2538	209.89499	 	630.45	210.74167	 	839.7254	235.71103	 	440.50812	283.94107	 	61.16265	307.91687	 	891.23413	327.3207	 	855.39886	356.84827	 	965.6095	384.58414	 	487.61298	407.6831	 	118.62054	440.29858	 	622.29297	444.86328	 	302.67712	458.34378	 	570.88605	464.41473	 	1139.7184	497.02695	 	974.15796	516.84985	 	1064.6736	521.4669	 	1312.193	541.8008	 	439.90308	543.85565	 	992.44684	572.3597	 	269.82648	573.12726	*	268.9737	577.0263	*	105.98621	614.7782	 	675.02704	719.28723	 	599.34937	737.363	 	1185.292	740.547	 	656.0567	789.2591	 	1347.0233	789.9057	 	702.6046	823.68866	 	608.8078	921.42065	 	1062.1505	943.58936	 	1318.4559	964.56537	 	49.924152	978.69366	 	386.93204	966.0158	 	154.66292	984.1759	 	814.5014	982.0656	 	842.1397	1032.7747	 	78.27778	66.42063	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
57	195.8149	7.6191487	 	1029.9463	19.837423	 	647.29785	33.54301	 	175.1266	35.001278	 	1436.6787	62.259777	 	 	 	 	1248.6963	122.928246	 	303.8312	162.51797	 	410.76608	169.80994	 	1410.2799	209.98418	 	630.34174	210.42424	 	839.64166	235.63333	 	440.68106	283.67902	 	61.213615	307.5047	 	891.0349	327.4473	 	855.20166	356.605	 	965.5918	384.62817	 	487.6768	407.62515	 	118.248215	440.46674	 	622.03595	444.83334	 	302.79202	458.23965	 	570.7755	464.53046	 	1139.4463	497.12952	 	974.2181	516.3909	 	1064.8644	521.5	 	1312.2935	541.7303	 	439.87027	543.81415	 	992.21387	572.2273	 	269.8248	573.1496	*	268.98215	576.9464	*	106.004875	614.51465	 	675.06213	719.4417	 	599.02893	737.32904	 	1184.9897	739.9281	 	655.89294	789.2282	 	1346.602	790.02094	 	702.4167	823.5781	 	610.08417	924.5338	 	1061.9972	943.4898	 	1318.2805	964.50433	 	49.681416	978.78174	 	386.83334	965.90076	 	154.31044	984.093	 	814.4916	982.13995	 	841.9716	1032.825	 	78.984375	66.171875	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	581.21173	877.15765	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
58	196.97717	7.3298755	 	1030.1631	19.755024	 	647.67413	33.70759	 	175.53554	35.164974	 	1436.7034	62.31356	 	 	 	 	1248.8127	122.99315	 	304.32214	162.86568	 	410.70117	169.74052	 	1410.2021	210.00273	 	630.5924	210.33865	 	839.7386	235.82135	 	440.63443	283.5611	 	61.057144	307.6143	 	891.0894	327.5731	 	855.4533	356.77335	 	965.83124	384.6363	 	487.70645	407.52966	 	118.81767	439.88297	 	622.1531	444.86267	 	302.95517	458.33475	 	570.82776	464.20712	 	1139.564	497.15778	 	974.6392	516.38104	 	1064.9207	521.6667	 	1312.4161	541.69525	 	439.80588	543.88965	 	992.42084	572.3431	 	269.91837	573.22705	*	269.20175	576.886	*	106.16259	614.67847	 	675.20624	719.33594	 	599.1565	737.2763	 	1185.3806	740.31683	 	655.97125	789.23035	 	1346.7137	790.14764	 	702.6165	823.34174	 	610.4674	924.5714	 	1062.1655	943.5056	 	1318.3431	964.44434	 	49.83161	978.5702	 	387.06747	965.9658	 	154.62369	984.1132	 	814.5126	982.23047	 	841.90186	1032.8234	 	78.73529	66.23529	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	581.4711	877.08484	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
59	196.82645	7.433884	 	1030.028	19.720497	 	647.3121	33.484882	 	175.53076	35.18718	 	1436.6189	62.51081	 	 	 	 	1248.6198	122.93558	 	304.1658	162.54498	 	410.54797	169.80087	 	1410.1846	209.72314	 	630.66016	210.1678	 	839.6959	235.6147	 	440.75458	283.56924	 	61.031914	307.67258	 	890.9984	327.38318	 	855.44464	356.97314	 	965.87915	384.58688	 	487.63916	407.44073	 	118.455376	440.1271	 	621.9045	444.74243	 	302.67664	458.137	 	570.87616	464.20795	 	1139.4799	497.19974	 	974.1208	516.326	 	1064.6261	521.6681	 	1312.1157	541.6026	 	439.5604	543.54913	 	992.27826	572.21875	 	269.96234	572.8091	*	269.20908	576.7364	*	106.17391	614.7971	 	675.28516	719.2287	 	599.31085	737.3306	 	1185.6666	740.4257	 	655.9982	789.1799	 	1346.3363	790.2844	 	702.6215	823.3351	 	610.0215	924.3776	 	1062.1923	943.24097	 	1318.1681	964.4587	 	49.973568	978.2908	 	386.73926	965.7729	 	154.66292	983.96796	 	814.6262	982.06244	 	841.7679	1032.729	 	79.067566	66.47298	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	581.381	877.1337	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
