Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25	X26	Y26	Flag26	X27	Y27	Flag27	X28	Y28	Flag28	X29	Y29	Flag29	X30	Y30	Flag30	X31	Y31	Flag31	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X35	Y35	Flag35	X36	Y36	Flag36	X37	Y37	Flag37	X38	Y38	Flag38	X39	Y39	Flag39	X40	Y40	Flag40	X41	Y41	Flag41	X42	Y42	Flag42	X43	Y43	Flag43	X44	Y44	Flag44	X45	Y45	Flag45	X46	Y46	Flag46	X47	Y47	Flag47	X48	Y48	Flag48	X49	Y49	Flag49	X50	Y50	Flag50	X51	Y51	Flag51	X52	Y52	Flag52	X53	Y53	Flag53	X54	Y54	Flag54	X55	Y55	Flag55	X56	Y56	Flag56	X57	Y57	Flag57	X58	Y58	Flag58	X59	Y59	Flag59	X60	Y60	Flag60	X61	Y61	Flag61	X62	Y62	Flag62	X63	Y63	Flag63	X64	Y64	Flag64	X65	Y65	Flag65	X66	Y66	Flag66	X67	Y67	Flag67	X68	Y68	Flag68	X69	Y69	Flag69	X70	Y70	Flag70	X71	Y71	Flag71	X72	Y72	Flag72	X73	Y73	Flag73	X74	Y74	Flag74	X75	Y75	Flag75
Tracks 1 to 75
8	807.7341	578.3617	 	1064.9366	577.58453	 	859.1	577.15	 	425.21185	595.5	 	985.6754	612.2193	 	176.2125	621.4125	 	1126.4518	619.3313	 	92.02308	626.9923	 	917.60345	637.65515	 	482.0541	643.83765	 	219.76042	645.55206	 	1344.4333	644.8778	 	33.353333	649.18	 	1415.6864	649.61865	 	24.055555	677.69446	 	167.48413	676.76984	 	207.83333	689.1377	 	867.1727	691.44543	 	694.55634	705.162	 	308.125	708.0	 	414.1329	718.7532	 	1287.6154	731.1667	 	1355.921	739.5	 	407.31357	750.0593	 	1016.1923	757.76154	 	1166.0679	761.0679	 	386.03845	780.58655	 	1293.7838	781.4054	 	120.86607	797.7411	 	947.88184	801.6818	 	255.44667	803.9	 	155.07333	806.36664	 	1283.0217	814.99274	 	700.24243	818.6061	 	756.6778	824.93335	 	1127.3591	841.6831	 	1259.817	857.0122	 	276.1508	867.0397	 	1431.8281	866.4219	 	1227.8334	879.5513	 	910.9545	884.0455	 	257.71875	892.8958	 	742.0	907.82434	 	793.12	906.74	 	470.7898	931.47144	 	1386.9138	934.39655	 	519.28674	958.6323	 	538.2349	960.30725	 	1112.875	960.2083	 	 	 	 	206.16154	968.54614	 	1154.2455	974.9909	 	984.1739	974.65216	 	723.8387	975.9677	 	1406.8387	977.0	 	621.08887	979.6889	 	1324.3611	987.43054	 	421.4326	1000.7135	 	910.6429	1005.95715	 	776.4813	1013.07007	 	105.06198	1015.5	 	1356.9906	1016.0566	 	469.11313	1015.96716	 	691.5909	1026.0303	 	455.6295	1028.7805	 	514.98114	1039.2452	 	1024.7065	1036.8695	 	310.0	1040.409	 	174.3	1048.0067	 	491.48438	1059.6062	 	1233.9512	1054.0488	 	379.3642	1060.8086	 	458.93884	1066.0396	 	1155.7858	1069.2428	 	224.19014	1070.1338	 
9	807.83685	578.12103	 	1065.1478	577.8662	 	858.97455	576.27966	 	423.8125	595.6875	 	985.4821	612.1607	 	175.63095	621.2143	 	1126.2848	619.86707	 	92.01515	627.25757	 	917.3947	637.7456	 	481.98035	643.87115	 	219.71213	645.5707	 	1344.4886	644.4432	 	32.77027	649.56757	 	1416.0	649.23334	 	23.872726	677.9909	 	167.35	676.5	 	207.71213	689.07574	 	867.03845	691.4039	 	694.7361	704.7917	 	307.9737	707.5702	 	414.2125	718.7875	 	1287.5	731.1184	 	1355.6637	739.2455	 	407.05933	750.44916	 	1016.2727	757.86365	 	1166.057	760.6519	 	385.47058	780.13727	 	1294.125	781.2125	 	120.27876	797.65045	 	948.5	801.4074	 	255.96753	803.3182	 	155.4178	805.8014	 	1283.1364	814.7273	 	700.2692	818.8538	 	756.3571	824.8956	 	1127.1133	841.1	 	1260.0802	857.1667	 	276.17212	867.5	 	1431.4836	866.2541	 	1227.3379	879.41895	 	911.6233	884.3493	 	257.54123	892.8402	 	741.5986	907.4014	 	792.9528	907.3679	 	470.37204	932.14453	 	1386.7167	934.2833	 	518.88776	957.6769	 	539.11426	960.5857	 	1113.2778	959.8889	 	 	 	 	205.68182	968.3485	 	1153.8729	975.44916	 	984.6875	974.4167	 	722.9918	976.3197	 	1406.1307	976.25385	 	621.01764	979.45294	 	1324.1216	987.12164	 	420.8708	1001.0393	 	910.4054	1005.72974	 	776.7793	1012.6802	 	104.47143	1014.7762	 	1356.7885	1015.8173	 	469.43283	1015.791	 	691.097	1025.3507	 	455.45685	1029.3633	 	514.2789	1039.0193	 	1025.0057	1035.9482	 	309.86603	1040.7026	 	174.54054	1048.6216	 	491.28815	1059.3193	 	1233.6177	1053.1588	 	377.8253	1060.8494	 	459.4343	1066.062	 	1155.7972	1069.1216	 	223.67911	1069.4552	 
10	808.10376	576.51886	 	1064.8385	577.53076	 	859.2241	576.2414	 	424.32812	595.9844	 	986.5	611.9828	 	175.53798	620.7532	 	1126.5886	620.1582	 	92.27778	627.75397	 	917.0439	637.5526	 	482.23276	644.22845	 	218.97311	644.8978	 	1344.4879	644.86145	 	32.930557	650.2361	 	1415.6803	649.18854	 	23.787037	678.5833	 	167.20149	676.3209	 	207.82812	689.21875	 	 	 	 	694.69446	705.55554	 	308.0849	707.82074	 	414.4091	718.5	 	1287.5667	731.62	 	1356.079	739.7807	 	406.75	750.9	 	1017.291	757.7985	 	1166.5385	760.96155	 	385.54	779.4	 	1294.0823	781.06964	 	119.836205	797.43964	 	949.0577	801.53845	 	256.28665	803.4733	 	156.02777	806.1389	 	1283.8334	814.6111	 	700.7769	818.5154	 	757.00525	824.2579	 	1127.25	841.3889	 	1260.9546	857.3701	 	275.2612	867.93286	 	1431.258	866.371	 	1227.8552	879.6974	 	911.99335	884.18	 	257.52042	892.6326	 	742.4429	907.54285	 	793.34	907.04	 	470.1419	931.79694	 	1386.9833	934.7167	 	519.4648	957.8099	 	538.5375	960.475	 	1113.3286	960.1	 	 	 	 	206.37692	968.6539	 	1153.8175	975.6111	 	984.9516	974.7258	 	723.5517	976.12067	 	1406.6552	976.31036	 	621.12354	980.0529	 	1324.2465	986.5986	 	421.22043	1001.0914	 	910.92645	1005.7794	 	777.217	1012.2453	 	104.34906	1014.7547	 	1357.1729	1016.0047	 	469.3496	1016.1767	 	691.4844	1025.7031	 	455.8143	1029.2572	 	515.89624	1037.4623	 	1025.7023	1036.1179	 	310.23718	1040.3462	 	174.60667	1048.6067	 	491.2599	1058.9681	 	1233.9419	1053.2675	 	377.58694	1061.4457	 	459.95715	1066.1072	 	1156.1028	1069.1301	 	223.81506	1069.2261	 
11	807.62	577.68	 	1064.6343	577.5	 	859.2321	576.3929	 	424.30328	595.89343	 	986.78815	611.8051	 	175.84117	620.44116	 	1126.3125	620.05	 	92.234375	627.5625	 	917.03705	636.96295	 	482.42175	644.0565	 	218.98958	645.1667	 	1344.2675	644.97675	 	32.967533	649.7727	 	1415.871	649.2258	 	23.714952	679.5	 	167.34375	676.2031	 	207.24243	689.25757	 	 	 	 	694.3028	705.669	 	308.41803	707.5164	 	415.03845	719.2692	 	1287.7911	731.20886	 	1356.4811	738.8396	 	407.23334	750.36664	 	1017.13635	757.5	 	1166.2284	760.2284	 	385.83334	779.4706	 	1294.8026	781.2368	 	119.51802	797.0766	 	949.375	801.6071	 	256.05	803.5375	 	155.85617	806.33563	 	1283.3955	814.57465	 	701.1094	818.7031	 	757.2977	823.8371	 	1126.596	840.3219	 	1260.1974	857.5	 	275.3923	867.82306	 	1431.6897	866.8276	 	1227.4459	879.77026	 	912.0526	884.2895	 	256.9608	892.2353	 	742.4014	907.4014	 	792.6731	906.8461	 	469.884	931.152	 	1386.1406	934.1719	 	518.7759	958.2655	 	539.2632	960.8289	 	1113.2246	959.99274	 	 	 	 	206.43939	969.4697	 	1153.9667	975.35	 	985.26	973.99	 	723.418	975.9262	 	1406.4667	976.0833	 	621.18604	980.1163	 	1323.7667	986.5133	 	421.18817	1001.8011	 	910.75714	1005.9	 	777.39624	1011.8302	 	103.97664	1014.5841	 	1356.8689	1016.12134	 	469.14062	1015.35156	 	692.3	1025.1857	 	455.4489	1029.573	 	513.98956	1038.4375	 	1025.533	1036.7197	 	309.85483	1040.9065	 	174.00685	1049.6096	 	491.275	1058.8969	 	1233.7683	1052.6951	 	378.4762	1061.1072	 	460.71918	1065.8835	 	1155.3904	1069.7329	 	224.02777	1069.2222	 
12	808.0093	576.75	 	1064.4714	577.2857	 	859.4464	577.0179	 	424.6905	596.119	 	986.15	611.3	 	175.86905	620.75	 	1126.2284	620.0432	 	91.56349	627.18256	 	916.85	636.15	 	482.1419	644.45636	 	219.57071	644.86365	 	1343.9828	645.0172	 	32.075344	649.7466	 	1415.2627	648.5847	 	23.722221	679.37964	 	166.34848	676.7727	 	207.72058	688.33826	 	 	 	 	695.125	705.6528	 	307.63794	707.0	 	414.47467	719.1076	 	1288.0641	730.9872	 	1356.2593	739.44446	 	407.29364	749.51587	 	1016.6875	757.3594	 	1166.4867	760.82	 	385.5909	779.6616	 	1294.4	781.375	 	119.46581	797.1496	 	949.5351	801.8333	 	256.67334	803.42	 	156.12163	805.5	 	1282.9308	814.7308	 	700.9375	818.8906	 	757.3523	824.3068	 	1126.0676	840.0541	 	1259.8206	857.61536	 	275.1508	867.86505	 	1431.7656	866.84375	 	1227.2013	879.6558	 	911.97437	884.0128	 	257.42633	892.04736	 	742.7432	908.0	 	792.17926	907.00946	 	469.81686	931.6811	 	1386.3549	933.75806	 	519.3623	958.3623	 	539.3	961.54285	 	1113.2727	960.5606	 	 	 	 	205.89394	969.30304	 	1153.3871	974.371	 	985.3218	973.4802	 	723.51697	975.4322	 	1406.3387	976.19354	 	621.15515	980.1437	 	1323.4865	987.2838	 	422.0104	1001.2292	 	910.7222	1006.0833	 	777.4541	1011.98627	 	103.09322	1014.7712	 	1356.7788	1016.2308	 	468.6811	1015.0591	 	691.6323	1025.3823	 	455.62057	1029.1241	 	514.3393	1037.2767	 	1025.6041	1037.0416	 	309.78995	1040.6598	 	173.97368	1050.2368	 	491.33923	1059.1077	 	1233.7532	1052.4241	 	378.34445	1060.5111	 	460.87955	1066.573	 	1154.8562	1069.2534	 	224.32895	1070.0264	 
13	807.78827	576.63513	 	1064.6449	577.5	 	859.44916	577.0932	 	424.17212	596.28687	 	986.62067	611.89655	 	175.90964	620.6325	 	1126.683	620.439	 	92.230156	626.86505	 	916.5351	636.7807	 	482.01303	644.8435	 	219.96808	645.2234	 	1343.9253	644.5575	 	31.708334	650.3333	 	1415.7131	648.4016	 	23.537037	679.2778	 	167.11539	677.23846	 	207.47058	688.7059	 	 	 	 	695.0	705.80554	 	307.5345	707.7414	 	414.44595	719.4595	 	1288.2179	731.0769	 	1355.9231	739.7308	 	407.55084	750.29663	 	1016.7381	756.6905	 	1167.0125	760.275	 	385.80612	779.66327	 	1294.2625	782.0625	 	119.482605	796.93475	 	949.91815	801.8091	 	256.14197	804.0679	 	156.10527	805.9211	 	1283.306	815.5	 	701.5781	819.21875	 	756.84485	824.87933	 	1126.3	840.4733	 	1260.1951	857.10974	 	276.05225	867.42535	 	1432.7273	866.6515	 	1227.474	879.9415	 	911.9667	884.3933	 	257.67526	891.9536	 	742.5	908.2432	 	792.22546	906.91174	 	470.05896	931.155	 	1386.3889	934.48413	 	519.7059	959.05884	 	540.06757	961.7568	 	1112.3572	960.9857	 	 	 	 	205.56061	969.5303	 	1153.3387	975.2742	 	985.20526	973.78424	 	723.9259	976.0185	 	1406.3549	976.74194	 	621.36365	979.7955	 	1323.4867	987.82	 	422.27896	1002.2895	 	910.36957	1006.60144	 	777.47144	1011.9667	 	103.01305	1015.0391	 	1356.6238	1017.38574	 	468.5164	1015.1475	 	692.15674	1025.8881	 	455.55035	1029.6655	 	514.5283	1037.651	 	1025.3478	1036.5652	 	309.35806	1041.1387	 	174.6923	1050.4872	 	490.64725	1058.7822	 	1234.142	1052.747	 	377.77777	1060.8	 	461.5821	1066.5896	 	1155.1849	1069.1713	 	224.17105	1069.9606	 
14	808.4352	577.1667	 	1064.404	577.84247	 	858.76227	577.15576	 	423.85	595.76666	 	985.8276	611.9138	 	176.29747	620.12024	 	1125.859	619.88464	 	91.393936	626.9091	 	916.5492	636.33606	 	482.2149	644.7895	 	219.22223	644.9	 	1343.6477	644.0909	 	31.746574	649.6507	 	1415.5317	648.10315	 	23.035715	678.5536	 	167.40625	676.4844	 	207.00705	688.2183	 	 	 	 	695.05554	705.8889	 	306.5357	707.9107	 	414.0	719.5	 	1287.8544	731.1962	 	1355.4833	739.81665	 	407.33606	749.71313	 	1015.871	756.0645	 	1167.3816	760.5132	 	386.0437	779.34467	 	1294.6772	781.93036	 	118.98695	796.62177	 	949.5	801.7759	 	255.58643	804.35187	 	155.97368	805.5263	 	1283.1119	815.097	 	702.20966	819.0161	 	756.98914	824.4674	 	1125.9028	840.4167	 	1259.8494	856.9578	 	276.25	866.90625	 	1432.8582	866.58954	 	1228.0526	879.5	 	911.87665	883.87665	 	256.79593	891.88776	 	742.73285	908.5822	 	793.14	906.2	 	469.4585	930.8486	 	1387.2273	934.0909	 	519.57855	958.88574	 	540.00726	961.587	 	1112.5725	960.8333	 	 	 	 	205.39394	969.24243	 	1153.0938	975.4219	 	985.88947	973.7526	 	723.87286	975.6356	 	1406.664	976.5	 	620.74097	978.86145	 	1323.4078	988.2895	 	422.16666	1002.0208	 	910.44116	1006.2206	 	777.0463	1011.3611	 	103.125	1014.7232	 	1357.804	1017.3137	 	468.13416	1015.2642	 	691.3261	1025.7898	 	455.26086	1029.7681	 	513.9711	1037.7307	 	1025.6461	1036.4551	 	309.5446	1041.3854	 	174.51282	1050.5513	 	490.99847	1060.0077	 	1234.5723	1052.259	 	378.18478	1060.7174	 	461.63846	1067.0923	 	1155.4305	1068.3334	 	223.38158	1068.9606	 
15	808.5204	577.9388	 	1064.8243	577.97296	 	858.87286	577.31354	 	423.99152	595.7712	 	985.5339	611.7373	 	176.5	620.1829	 	1125.6605	619.8951	 	91.5	627.15625	 	916.5339	635.9068	 	482.42	644.8333	 	219.44846	645.02576	 	1343.8529	644.2647	 	31.773973	649.3493	 	1414.9921	648.42065	 	23.444954	678.4725	 	167.7381	676.46826	 	206.76761	688.2183	 	 	 	 	695.0	705.3889	 	307.0862	707.7069	 	414.0443	720.2215	 	1287.7821	731.85895	 	1355.6428	739.3393	 	407.5678	750.02545	 	1016.1923	756.7154	 	1167.5385	760.9359	 	386.5792	779.4703	 	1294.2142	782.6688	 	119.155174	796.88794	 	949.7593	802.14813	 	256.38608	804.6519	 	156.44667	806.11334	 	1283.4104	815.47015	 	702.33606	819.09015	 	756.55554	825.0333	 	1126.0734	840.44666	 	1259.7279	857.13293	 	276.08463	867.2692	 	1433.1119	866.69403	 	1227.7933	879.58	 	911.4595	883.87836	 	257.47916	892.11456	 	742.4028	908.6667	 	793.3868	906.68866	 	469.86584	931.1504	 	1387.6538	933.7923	 	519.83826	958.6691	 	539.1539	961.5577	 	1112.7616	960.7	 	 	 	 	205.56349	968.9603	 	1153.4048	975.5635	 	985.451	973.46075	 	724.0455	975.3909	 	1406.5	977.3033	 	621.6905	978.2976	 	1322.9474	988.6579	 	422.08762	1002.1598	 	910.36487	1005.9459	 	776.8925	1011.90186	 	103.75926	1014.46295	 	1358.1796	1017.4709	 	468.31357	1014.322	 	691.54346	1026.2971	 	455.57245	1029.5725	 	513.61456	1037.7812	 	1025.9432	1036.8977	 	310.36624	1041.1942	 	174.5641	1051.2307	 	491.1532	1059.436	 	1234.9073	1052.2902	 	378.7376	1060.8168	 	462.60562	1066.662	 	1155.8662	1067.9929	 	223.53896	1069.435	 
16	808.2568	576.96844	 	1064.1533	578.82	 	858.2895	577.1842	 	424.16666	595.373	 	985.42725	612.6091	 	176.64667	619.9667	 	1125.5779	619.6429	 	92.223076	627.2846	 	916.2636	635.8091	 	482.20456	644.61816	 	219.13441	645.2634	 	1343.7906	644.18604	 	31.571428	649.34283	 	1414.7034	648.0763	 	23.163462	679.3558	 	167.85484	676.4839	 	206.42647	688.19116	 	 	 	 	695.12164	705.3919	 	307.60168	707.4661	 	414.1329	719.9557	 	1287.383	731.82465	 	1355.8818	739.7364	 	407.5	750.0738	 	1016.1406	757.0	 	1167.0264	761.4737	 	386.2745	779.60785	 	1294.383	783.0585	 	118.618645	797.0	 	949.84424	801.23773	 	255.82912	804.9177	 	156.56757	806.2973	 	1283.5	815.7923	 	702.6404	819.7281	 	757.27527	825.3427	 	1125.8784	840.2432	 	1259.5128	857.03845	 	276.6111	867.46826	 	1433.082	866.5597	 	1227.2747	879.64087	 	910.9605	883.2368	 	257.77084	892.09375	 	742.3904	908.3904	 	793.67645	906.8137	 	469.44144	931.56274	 	1387.5461	933.88464	 	520.4149	958.71985	 	540.1667	961.0	 	1112.5725	960.6739	 	 	 	 	205.57812	968.6406	 	1152.9426	975.4672	 	985.2524	973.28094	 	 	 	 	1406.742	977.35486	 	621.9074	978.2284	 	1322.4467	988.34	 	421.84738	1002.4158	 	910.58453	1005.993	 	776.9907	1012.3611	 	103.85644	1014.7871	 	1358.2736	1017.717	 	468.0935	1014.79266	 	690.93054	1026.125	 	455.31296	1029.3777	 	514.0	1038.5555	 	1025.7046	1035.875	 	310.23456	1041.3395	 	174.65068	1050.9247	 	490.6579	1059.9736	 	1234.7317	1052.4756	 	378.48914	1060.9348	 	462.99295	1067.1971	 	1155.4054	1067.3918	 	223.62	1069.46	 
17	808.04346	577.48914	 	1064.6342	579.4756	 	857.839	577.11017	 	424.17188	595.15625	 	985.36206	612.15515	 	175.94579	619.9578	 	1125.3875	619.375	 	91.588234	627.3677	 	916.88336	635.7833	 	482.1847	644.86035	 	218.53061	645.7347	 	1344.0403	644.2931	 	31.121622	649.5	 	1414.5536	648.7857	 	22.857798	679.2706	 	167.80646	675.8387	 	206.22464	687.9493	 	 	 	 	696.06165	705.4178	 	307.9386	707.8333	 	414.2763	719.3553	 	1287.474	731.9415	 	1355.8889	739.7963	 	407.25	750.1	 	1015.8538	757.2692	 	1166.6666	761.0769	 	386.7157	779.39215	 	1294.179	783.26544	 	118.7193	796.6404	 	949.3393	801.2143	 	255.975	805.6375	 	156.63333	805.3	 	1283.4265	816.07355	 	702.1462	819.82306	 	757.55316	824.8511	 	1125.9657	840.11646	 	1259.5253	857.0443	 	276.9	868.05	 	1433.0074	866.097	 	1227.4305	879.4028	 	911.2432	883.5	 	257.59277	891.9433	 	742.7237	908.8289	 	793.5714	906.625	 	469.089	932.21185	 	1387.1666	933.7857	 	520.07446	958.4787	 	539.46	961.58	 	1113.25	960.5441	 	 	 	 	205.34616	968.3	 	1153.4048	975.46826	 	984.97473	972.6717	 	 	 	 	1406.6333	977.31665	 	622.21265	977.7069	 	1322.6757	988.1622	 	421.82632	1002.68945	 	910.6791	1007.11194	 	777.1132	1012.18866	 	103.83962	1014.4717	 	1358.3932	1017.73303	 	467.343	1014.99585	 	691.3033	1027.5492	 	455.75696	1029.3264	 	514.09375	1038.8541	 	1025.6538	1036.3022	 	310.07053	1041.1218	 	174.13637	1050.552	 	490.6521	1059.5388	 	1234.9097	1052.1747	 	378.30682	1060.875	 	464.33447	1066.362	 	1155.1	1067.1133	 	223.91096	1069.2397	 
18	808.1989	577.48926	 	1064.05	579.1875	 	857.78815	578.5	 	424.5	595.2879	 	985.4643	611.7321	 	176.07747	620.9789	 	1125.6125	619.1375	 	90.92424	627.36365	 	917.2544	635.7982	 	482.36282	645.06195	 	218.72917	646.17706	 	1344.3296	643.7841	 	31.239725	649.97943	 	1414.5878	649.6053	 	23.261906	679.3	 	167.23438	676.21875	 	206.17606	688.06335	 	 	 	 	695.5	705.5	 	307.89655	707.89655	 	413.5	719.6486	 	1287.526	732.0585	 	1355.6765	740.12744	 	407.13333	749.31665	 	1015.1818	757.2273	 	1166.5	761.5133	 	386.32526	779.22815	 	1294.9938	783.7593	 	118.16942	796.7397	 	949.8393	801.4107	 	255.82	805.79333	 	156.69737	806.2763	 	1283.2847	816.25385	 	701.65	820.2167	 	757.3555	825.2778	 	1126.2361	840.1528	 	1260.4487	857.4359	 	277.3305	868.95764	 	1433.0146	866.14703	 	1227.9324	879.02704	 	910.8467	883.44666	 	257.25757	891.9141	 	742.5685	909.15753	 	793.72644	906.5377	 	469.872	931.524	 	1387.856	934.44916	 	520.7341	958.56384	 	539.5755	960.82074	 	1113.6506	960.048	 	 	 	 	205.91539	966.6385	 	1153.6666	975.26666	 	984.98	973.46	 	 	 	 	1407.0077	976.9769	 	622.3395	977.4383	 	1323.3451	988.55634	 	422.20526	1002.3	 	910.331	1007.07745	 	777.4346	1012.04205	 	103.88938	1014.88055	 	1358.6346	1018.11536	 	467.07376	1015.15576	 	690.84424	1027.8279	 	456.40845	1030.0	 	513.73596	1039.0393	 	1025.9318	1035.4546	 	310.0093	1041.2888	 	173.90741	1050.7098	 	491.00778	1059.7336	 	1234.8374	1052.5723	 	378.2976	1061.1666	 	466.0241	1066.2952	 	1155.6571	1067.6285	 	224.61111	1069.3055	 
19	808.1091	576.12726	 	1063.0139	578.68054	 	857.60345	578.86206	 	424.42307	595.46924	 	985.2627	611.822	 	176.26712	621.33563	 	1125.565	619.3571	 	90.57692	626.5923	 	916.8684	635.2368	 	482.27026	644.67114	 	218.60417	646.3542	 	1344.8977	643.6818	 	30.86	650.38	 	1414.5834	649.9167	 	24.3	679.32855	 	168.0	675.75757	 	206.29105	687.6045	 	 	 	 	695.73285	705.3904	 	307.2193	707.8333	 	413.58975	720.0641	 	1287.9805	731.9415	 	1355.4122	740.2018	 	407.8	749.51666	 	1014.52985	756.47015	 	1166.591	761.7727	 	386.06604	779.17926	 	1294.3846	782.96155	 	118.58772	796.5614	 	949.6786	801.7857	 	256.06625	805.53613	 	156.8375	806.125	 	1283.3971	816.33826	 	701.44916	820.11017	 	757.2191	825.4101	 	1126.9054	839.9865	 	1260.0316	857.72784	 	276.75397	869.3571	 	1433.6212	866.24243	 	1227.4014	878.5986	 	910.6795	883.0	 	256.78	891.48	 	743.4054	909.2027	 	794.3077	906.53845	 	469.25192	932.05725	 	1386.9833	933.7167	 	520.67267	958.2122	 	 	 	 	1112.7	960.2	 	 	 	 	206.28125	966.28125	 	1153.4207	975.18256	 	985.12885	972.8299	 	 	 	 	1407.2142	976.9286	 	622.1588	977.77057	 	1323.1267	988.4733	 	422.52063	1002.36597	 	910.5822	1007.03424	 	777.8241	1011.8333	 	104.77885	1014.1731	 	1359.267	1017.9369	 	467.1613	1015.0645	 	690.8226	1027.5968	 	456.8662	1029.986	 	514.0	1039.6562	 	1025.7273	1035.6136	 	310.3606	1041.5667	 	173.94444	1050.858	 	491.59872	1059.8025	 	1234.6482	1052.0309	 	378.18674	1061.1145	 	466.44577	1066.247	 	1155.6096	1066.2671	 	224.72078	1070.2273	 
20	808.23627	576.9396	 	1063.8784	578.0405	 	857.2931	579.0517	 	424.14407	596.0763	 	985.08185	611.0091	 	177.14285	621.82855	 	1126.0823	619.6899	 	90.33077	626.94617	 	916.9655	635.68964	 	482.3889	644.9074	 	218.55319	646.617	 	1344.8483	643.5112	 	31.274649	650.55634	 	1414.4636	649.7727	 	24.773584	679.3774	 	168.24243	675.51514	 	206.43939	687.42426	 	 	 	 	696.125	705.3472	 	306.8509	707.9561	 	413.975	719.825	 	1288.4054	732.2838	 	1355.7106	739.9561	 	407.90323	749.3387	 	1014.1984	756.4365	 	1166.7716	761.7716	 	385.90952	779.63336	 	1295.1125	782.8	 	118.48276	796.6638	 	949.625	801.9821	 	256.14197	806.2284	 	157.36667	806.3	 	1283.9923	815.94617	 	701.822	820.0763	 	757.2816	825.54596	 	1127.3082	840.4726	 	1260.0125	857.1	 	276.1	869.93335	 	1433.6167	866.13336	 	1227.9	878.4067	 	911.3082	882.5	 	257.12744	891.65686	 	743.3611	908.5417	 	794.0926	907.2037	 	468.94128	932.2571	 	1387.1774	934.371	 	520.8796	957.7701	 	 	 	 	1112.7142	959.32855	 	 	 	 	206.34616	966.3	 	1153.9603	975.24603	 	984.95264	972.96313	 	 	 	 	1407.3334	977.5	 	622.3276	978.17816	 	1323.4595	988.4054	 	422.68478	1002.84784	 	910.9179	1007.82837	 	777.37964	1012.35187	 	104.985146	1015.1634	 	1359.4717	1018.1132	 	468.06097	1015.02844	 	690.4844	1027.5781	 	457.35715	1029.9071	 	513.3495	1038.801	 	1025.7333	1035.8778	 	310.6195	1040.8837	 	172.74706	1050.9589	 	491.2258	1059.9452	 	1234.0	1052.1586	 	378.6978	1061.6538	 	467.80234	1065.75	 	1155.6506	1066.048	 	225.42207	1070.2533	 
21	808.2447	577.45746	 	1063.9	578.6	 	856.7931	578.5862	 	423.51562	595.7344	 	985.1964	610.4464	 	176.67392	621.45654	 	1126.3889	619.5617	 	90.17742	626.9194	 	917.307	636.2018	 	482.25473	644.77356	 	218.20409	646.53064	 	1344.9445	643.6222	 	31.428572	650.65717	 	1415.1034	649.5172	 	25.549019	678.7549	 	168.0303	675.5455	 	206.27272	687.42426	 	 	 	 	696.17566	705.6892	 	307.33606	707.4836	 	413.94156	719.474	 	1288.1351	732.5946	 	1355.7363	739.91815	 	407.5	749.0	 	1014.375	756.09375	 	1166.7078	762.12335	 	385.93396	779.4434	 	1295.0	782.3461	 	118.31896	797.1638	 	949.37274	802.11816	 	255.54	807.02	 	157.80263	806.7895	 	1283.8231	815.66925	 	701.5781	820.4375	 	757.2111	825.3555	 	1127.8235	840.57355	 	1259.5897	857.0513	 	276.13333	869.95	 	1433.2122	866.8485	 	1227.4727	878.3493	 	911.0585	882.474	 	257.09	892.54	 	742.6081	908.87836	 	 	 	 	469.53058	932.2642	 	1386.9032	934.6129	 	520.5764	958.2778	 	 	 	 	1112.3572	958.8571	 	 	 	 	205.60606	965.75757	 	1154.3788	974.98486	 	984.82294	973.0208	 	 	 	 	1407.4231	977.8538	 	622.21765	978.01764	 	1323.5405	988.8514	 	422.82257	1002.2634	 	910.42957	1007.1479	 	777.2706	1012.1789	 	104.69588	1014.12885	 	1359.5947	1017.87897	 	468.20636	1015.3889	 	690.9603	1027.6111	 	457.22058	1029.6691	 	512.9034	1039.0546	 	1025.8372	1035.9186	 	310.8291	1040.8671	 	172.42592	1050.9321	 	491.19824	1060.2368	 	1233.9698	1052.4639	 	378.8956	1061.9725	 	468.30646	1065.2957	 	1155.5137	1066.363	 	224.9625	1070.625	 
